fingerprint,delay,variance,times
74B7B2DD3F912DBF074A21C23E38909F1C9AB757,0.417737,0.003665622,1
74C0C2705DB1192C03F19F7CD1BB234843B1A81F,0.231408815,0.006633904,27
74C429A1C0E3EDE03B3ADF61BEA83D5540232A65,0.3932968,0.004506011,8
74E698D2CED303464D1A3ACBAD855735523BE328,0.32746436,0.011427727,30
74E6F7CA5B658DC29901413C12A20800A82F7D75,0.0762622,1.99E-05,1
74E8B68042A2774884BBF67E43ABEC4D9E5DF59A,0.317838431,0.004538003,26
74EF2F2181B0F9A2AC08EBE1C3F5AC2C6FFFFA94,0.0633772,2.80E-06,1
74F49CD5F9E94EDBF1F8D8705B4C64E88C1CC344,0.314166743,0.006560615,7
74FAE33B21FFFFDC6FA11384664023AC8DFDDA4C,0.322313778,0.005780231,18
74FBF4A8C660D2660E717C5DA04575088229E773,0.334135467,0.003624676,6
75018790F33716C820745B8F7E27D08DAA3E3877,0.320684314,0.033575732,21
75145BC08249140B474DB5D99BCEA5187E442774,0.306478967,0.002747096,12
7518CA0F07EE048B6E8C263F19AEEF5A5E8E50C8,0.282189305,0.003966147,19
752AA93C16DC039D86F88C8CAC5AC43CA3A87DDD,0.304212067,0.005236034,39
752BC361622E9BC2DBF395235431A2BEFBE79135,0.342856667,0.003724831,3
753243BE8ADFC2C0481DFF8C965865FFD83D8D96,0.3181779,0.301643105,10
753F80B173879F749A44AC39C1A45DB174D8BDF6,0.304153,0.003030975,2
754AAF06CAF213D43C825A8F9DE75E3087D27644,0.48900505,0.059219775,4
75508825246CE844F3DD603634AB75029C6EC52D,0.150614067,9.13E-05,3
75585FFEEC1836488916FA67EA66C00108F65555,0.2881176,0.001083067,2
757F4A12701ACD73A5352054EA4F357CC4B44765,0.359550467,0.006354884,3
7586703A8C357D896511AED5798CDACBB2C2BD9F,0.448826,0.003035572,1
759BB10724C622B1238184FE43773B6481B1AD43,0.1874456,0.001830932,6
75A5999392DC51D65BAC1B6A7A0205472D9C9AB1,0.0580369,2.24E-05,2
75A92E0354C0D40EDFB3C8398423159A1904D59B,0.276807283,0.003168614,12
75ADD82FA44C8E7D76414148CFE5E1131CD2AD0D,0.223789444,0.00211431,9
75AF4598B0B32C8396BF54FF92B40CC8BFAE7FD6,0.265990933,0.002682685,6
75B7DF80373153133F869754528DF4F84F11E2C4,0.1705582,8.89E-05,1
75C0B7A2650BD317CE0FF4EE37DEA093AAD9019B,0.15097504,0.001512126,5
75FE5236E67FFA4A44C1152C35EAB36360E4D7DF,0.275071988,0.004297888,16
762213D327B0A76057F4B61CD587ED4238CD900E,0.311569446,0.004329815,26
763B7D67A6B2D19B3E9EA57D1FBDC48F3B85B559,0.288565415,0.012611673,13
763E6E8A1DC80C5D4F8AF88FEA282AF2E5CAAD61,0.31042135,0.097309295,8
7644B57DD86305F3B8172FEF6CEE85864D088BA7,0.373329733,0.033166987,6
765D92D69E37768118063F20D6AB1895A8154424,0.348831462,0.034192141,34
766ECE129FFAA701E572A07CD775563205CF5374,0.279956863,0.004816461,54
767DB400B743024489FF0B7EB241F5F38D58177B,0.76857145,1.336712203,4
767E444E1FA1DA75F3B77479DB5AE2FA3FFF75CC,0.35891478,0.00641691,10
768C50E197D3CBE256B30FE949603FD23112890B,0.27236938,0.007358008,30
76959901386E8C908F50235D9894007886B67C2E,0.452696333,0.057039904,3
76A4FAD913B837CBAC6C5A4AC9E0A29A8805D860,0.3351674,0.003247918,11
76BACC90CBA71714918554156CAABE955E7A940F,0.39363405,0.104931191,4
76C9FBB8BFFF346326339FEFA2AC6DF96EB47D13,0.2526268,0.003797734,9
76CA419C68502FFC4D950D167E25EE0AD3A0A764,0.24747855,0.002351734,8
76CA636C1D33E3E8630B7AC22A1D07420FCE8761,0.322577267,9.73E-05,3
76CB44D09EEB0C7A1F76C063DC8B2F5869898B09,0.17880335,0.000621092,4
76CE53852B60C385156B9E65CAE9AF3C713CF85F,0.0953928,0.007543646,2
76CF8195C75BA09D91261149C87E63B9C1316BFE,0.3238428,0.003950909,4
76D2EBA82BBCCA3DF9F254A9A8372A10A26F3D14,0.307721817,0.015935632,27
76D58DE9BF46B35984FC45BB0BAE361A66968ABF,0.284440756,0.003711286,36
76E7A4833C0EEDCE1F9C959E00F7532F83BB3853,0.26905268,0.011405602,5
76EDE7FF520D2BE3E8B63E4DB8CBA1D1EFCB104F,0.36540305,0.013545335,4
76EE2001163E0D7F65C40E82FF4BF5D6669028DF,0.38040478,0.020395193,10
76F8A367B368ACE147A81E5F976A29647F1CA6BF,0.494944233,0.04179062,12
76FA83187AD61247E1C13921D3B359D51E51DC9C,0.325685867,0.012440939,3
77046BC5F956E4DB458C847F4BCC073CE5E2CF3C,0.1980926,0.009040063,6
770894EB400F609B1F95A14A4A5FE163236EA333,0.4011686,0.020607499,1
7708D0B6450F678752169A82B59CFB58C2F8D77B,0.392759446,0.107758841,13
770D2BF19011D61F6CEEFD72DF206DE3AB9CD437,0.41913012,0.004531117,5
7712A1AC21D4B96E2773F4C8F97962E304EC7628,0.4077932,0.048715557,10
772D509772071D3082BAAF1C781C8F917013F3CB,0.257657148,0.020248017,27
77313C32AA48AB658299DA039DF6C627C126F570,0.335905667,0.002753622,3
77330BC3A169C8EB087EF1744E49C4581DDDEAB0,0.2591529,0.001325357,4
7736E950BB9A8B27DCBB7A9B5C63324867E2608E,0.334291175,0.004003062,8
7737A40305131AD8B5E60CFB9126E4BBE1ED7F76,0.271642459,0.004127148,27
77392FBD06BBF55071B2DC66FD0F1BBFDE776812,0.299662829,0.00667094,21
774A36D20AAA6E2A1265AB6E1FFC9B50C95872AB,0.459719156,0.086487732,9
7754F613669B52EF674DD7D8F18D712DD7A40D5A,0.3735577,0.028931501,2
775D0AA34AC2E892CB98596F706DB96E6D49DD7A,0.2414456,0.002188293,2
7760BEAF2C57243831C8308FCA3C0432776F0EBB,0.367641875,0.01228088,8
7761DDC7EB1BE26D4155F74A15F12C32A36FE0F2,0.42186715,0.005613721,4
7763BBE41D2AE64F1978665005412558808A0FD7,0.34593244,0.003349512,5
776542D611661D6FE3839FE2D7AFB92A435C5D81,0.293988057,0.011845936,21
776F55CC446FCDF1AAC59496B4E2627829BAB939,0.3044846,0.014876439,6
778BA833EEF8D88DF85E6242EE716570FDBF7074,0.302786067,0.001472432,6
778DCB9DB6CDD5FF2F1A85571308B492D6DFF962,0.218307643,0.004329486,14
7794F060BA3F2F60443A6BC35261F6687B150C2C,0.319728133,0.01407591,3
77A3ADC5D455778B53C2803761916DFB7DA0A790,0.313941084,0.004380742,43
77B8255CD2A608B962DA4423B8CF49ACFD1E21FE,0.0991416,0.0004491,1
77D53F8C9545D1E6A4D3532E9E2D8474460933B9,0.3205138,0.002979572,6
77D85A7CE40DA25AEDB73AA2D8762C547BE287F2,0.134917612,0.039997249,16
77DAF63E66E58FB73E2167316DD888D08E0A5695,0.318964743,0.003006184,7
77E4693C6364DF39BB117D546440BDD88A1C8608,0.375801267,0.005842774,3
780004EAD7B2B96C26AB320713BAAA7BC246B862,0.4015099,0.060374119,2
780D50DCCD7F3C831E5E750F41866497C1263F76,0.309508071,0.014551431,14
7819384A3E66F65CB4FA96FB1D56EA44274DB940,0.2746218,0.00185593,2
78425CEF7554B252668E1CFC2E80C785633B2558,0.357034923,0.012167618,13
7844AB9AD4BDBACBBD6AFAE1C08399A4B13471FC,0.263906224,0.003721227,17
7851D819D31A5118C5334758AC4D4A662A3C2CE8,0.1928598,0.000128578,1
787184EF578E17E9F5372F50513CB5A8E8C37025,0.18180065,0.002002033,4
78793B4CFED62273486E64A0DCAF83E5B7AA3DF5,0.0492808,2.12E-05,1
789598B4BC1DFE97CC77268AC437FB6BFE2D9B8A,0.332837133,0.004596916,3
78A14F2CF79F6832AD06A27FE5250EE80EB906F1,0.301341728,0.018518347,25
78AD6EAF6904E777103629D6579766DB6466AA3E,0.332254667,0.099511675,6
78B683D2BD849313908995FCEC66D0B0C6CE2CF5,0.3455985,0.00769131,4
78B7977374585DCE14DE092C15CBB9F8B9B696BC,0.434897,0.004664244,1
78BD3CA3CD36EC3DEB28E23D5796CC7E826985D0,0.2581241,0.003266949,4
78D20302925EF426416F58C80816096D2B753945,0.538223567,0.39676687,6
78DAC7FEDEBC327AFDC0DA4F661BCFC8229F4C5D,0.265412973,0.004598251,22
790DC421467BC8F48C9B7E97D693DCB34FABEF2F,0.269456481,0.004846353,27
7913C398EFEDC700D08125162FD1977CB5720D26,0.3695826,0.078476363,3
7916A965E564B3C7EDFAEABC880B7ED4A3225CF9,0.33550076,0.076236388,15
791B7C05E2C6D4D9AF61100562595568F5B69A7A,0.312658457,0.004531413,14
791DEA860D359D3A3D2F6F13B9856EB0507ED835,0.31174528,0.002947165,5
7941831642F4FECEDFCB8C6106A1EEF53274C01A,0.283137971,0.003538376,7
7997C3FC88B02A2C6FEF96C5F5B5C50DD7DA2E2C,0.346935031,0.019170491,39
799ECF332DECA02C49DE21FF022F7E2DBECDA771,0.334602841,0.008948147,54
799F36F3EAD423C23E76351154E0BC98E8B498FE,0.227745067,0.003394261,3
79A736CF9E509FD79A39ACC24A3F4AF7AD103533,0.7052805,0.330569754,2
79ACC2417F4301FC02F04165F31E20B851CC7AF5,0.321579383,0.002820703,12
79B842837868C5112362A58486C677C5D93CA18F,0.1397028,0.000170756,1
79C674E6C1AC90687CCCF644D24C17AC1E535A3C,0.238307167,0.001609483,6
79D1CBF51A1FDD140E1733672EDF94C4C1E9C57D,0.2280392,0.003092423,4
79DEB4E02FD08AE1AEB4D8594AAB082375E9062D,0.29723515,0.002813644,4
79E3B0A8343AC3376FADF184B1694E66832F8967,0.216553573,0.01069466,15
79E3B585803DE805CCBC00C1EF36B1E74372861D,0.3203146,0.005008403,28
79FBB180257048F17B547428E070FF8877059233,0.417539,0.113276387,1
7A14413DBC3FE1D48DABF8E7150AF492C163039C,0.2625876,0.010717789,19
7A2A00CF527CFA8B4493609CD9DB2E6480CF3443,0.335748043,0.005592474,14
7A32B3567937361A9FB2C9BDB4D667EF99475A6F,0.417616,0.001740919,1
7A59487693C59EEF4CF4D49BF0C820064EE91730,0.293309895,0.011229241,19
7A65580090A0B2E10F2A8A164BCD69A88CD7B0CD,0.5063996,0.007581749,1
7A6C085A12D90C56C17A9D1A77D9D1D9B9E592D4,0.280580444,0.011972794,9
7A82B5AD905D87C3363C9A240E8A710D2D242D62,0.330355533,0.005417869,9
7A875D79DB10C0F20D5FD3FCBDA94A26806A1C6D,0.4800206,0.008771418,1
7A8DF16033A55D4A7CD6D33A0963416A3E3065B1,0.2925242,0.00346293,13
7A957E077D5A38022A2E125C9A0A6491FF77FB6D,0.449571727,0.029584892,11
7AA017BA2897EC9EBB5B5F08863254363E15AD77,0.350719,0.004445446,2
7AA326BE0D505FC932C4BA1AA54E04715163B1CE,0.4788753,0.026842628,2
7AA59A8A5450A1DB584DFABE20D328EA616FE247,0.304696413,0.010994307,16
7AA7FC80E3E0D32E929D2CC094EACF529C95264C,0.3160081,0.012547306,10
7ABED1F6664D1153F1402838D3B32AF6F2CABE17,0.25700788,0.004929072,25
7AC25DC9E4606154DE38305BDC5A40BCBCB6D04A,0.2800394,3.72E-05,2
7ACCD860B360118F43275FCF215F6A4C9D5E016B,0.279692885,0.004208954,47
7ACD2D4D507E17C79DD3F844C651C127EC976F68,0.329586457,0.006380017,7
7ADEA0BD19F3A4F2F2119FCCE9C1730F5FC6E242,0.275795333,0.002185201,3
7AFC157269130BCF36BCCAC0F2DAA0685E70D40D,0.216960277,0.003942681,13
7AFFC971486FEADE7583170A616EA97DECA11190,0.444325691,0.177372562,11
7B0AE27C640C15263DE3882E6B73BF7DAD2C29D3,0.370079277,0.057212397,26
7B3888C181BBDF6B56919DA1ED5AD1CB0B6DFD2E,0.3567966,0.02438185,13
7B4707B91BBF72CF27BFC2318C494DC37B88F684,0.1979989,0.004243087,4
7B4FEB053826F007C39FB5AEDE830C910431F740,0.295558137,0.005046063,19
7B58306EDD1B8A6D2C76B7D6AD829F43D3F0ADCD,0.440252585,0.006971817,27
7B6D1CA8974BC0AAFFF4B1126DB208DDE5DCDC87,0.43378315,0.245811653,8
7B6F1058E0D7D75B127087F6F1BF9BB0270D7764,0.2298675,0.003109911,2
7B700C0C207EBD0002E00F499BE265519AC3C25A,0.30809362,0.03860141,10
7B732985DFB5B1B16C77E61AD44FFCA3DF0E4EF1,0.248562267,0.002712567,3
7B78F4D80FDF06B2CAF510377577BBB04CB11695,0.315088484,0.003992958,43
7B842FB48CFF19898C8336A11CAA3F425C90F9B5,0.235793504,0.003842389,25
7B8501C4D9B1568E664B426C55627EB62A2D5C25,0.083012,1.83E-06,1
7B8E2AC6B8CF87D8F2930725CF8122B657D84357,0.322515662,0.024004083,39
7B9608D3B65C10061C8546839DD878ADAD91A83D,0.3319026,0.002831131,2
7BB8A83721012EA9BEC56C219F933A61D4599659,0.306814171,0.026329085,14
7BD1E46FD753FBA0BEA36E569575FBDF4C5B877E,0.296830471,0.005791976,17
7BD416652010B7C42202BE40F749A417003ECD2C,0.222374691,0.052295444,11
7BD537E65E2B10783B074ABE96F70E64FA301233,0.481078,0.005832569,1
7BDCD0199688ABA5E11B3E0EB83F04375B3AE8E2,0.17663056,0.003121262,5
7BE827E2731327CED58F5294E3A432176571313B,0.4426429,0.001309168,2
7BE9E2EF2BB41BB662D9A3CD68289B9E3DBF8A08,0.341913367,0.006400555,6
7BF6052D7D4E6B7A2137530F12AF1710073291D9,0.297676533,0.003199625,12
7C06408ED933FF9691F87C7A780D4107F3D7D175,0.400273412,0.00660627,17
7C0AA4E3B73E407E9F5FEB1912F8BE26D8AA124D,0.1548498,4.13E-06,1
7C0CB581733D7F2739AB92C80C9F17400B13DACA,0.308401208,0.004652938,25
7C1A1517C27A0C68329D84D94372E0ACA9390B00,0.3643678,0.021861656,13
7C219D87A4894191EEED63A85D618DB565213A31,0.4508396,0.007577657,3
7C22E89AB620E77DF1B4A33787A5EC3F2AB4A8D1,0.261947129,0.015961449,24
7C2FC98025D8AE6970C802FD0AAB14C400EEAA52,0.3655477,0.007652458,14
7C33FF05169659A2553980048035B7D784FB172D,0.358642733,0.002266119,3
7C4B37F45CFF88B36C0A77DC3331FA58F29963DB,0.330022991,0.081038282,22
7C56BA2175839470ACAAB72E045DD6820764B733,0.31660186,0.037206641,20
7C6686190CE6E8A0A1A5B5B845BF3F14D252D0DF,0.2293068,0.004517778,5
7C6FDF1CEE7C924EE06C064708C9E1CC0BC8835C,0.246696625,0.011735182,8
7C781344302E21A6A954D7D794255CFD294D50EE,0.300406513,0.027413047,55
7C7862D39221B9C6785AA20A31430944D4BD54DE,0.291213858,0.005767079,31
7C80E6E91AF12DA27C15F6EA099E73499D613C18,0.369690984,0.054086422,25
7C9B6D51C2E129F64A7D2A6FA29A650C4B94812F,0.33648285,0.003568491,4
7C9FC7C99D7F83980E621BA8D4E0D40FCE53104F,0.229826333,0.002405351,3
7CA64075C4B9AC6BBF786DAF09B15969D8993D47,0.0789776,0.000191116,2
7CBDC9CFB443830CF73202912F3E4E6EF1598DEB,0.1617042,1.84E-06,1
7CCAAC63FB5A0637F94165482AAC7D9EBB58D6B7,0.295662825,0.012510549,32
7CF3BFD0DE5AD3772CB9D293BF9251813296924C,0.243178917,0.003961087,24
7D06BF2C460DFAFF2181677558C3BC644A139999,0.271153487,0.004059875,16
7D0B5D9A4AF241540D2586F5DC1DD3311318B9D0,0.224395933,0.000699085,3
7D2EEBF22F0E91025E8E9BF739D8B8237577448B,0.2021278,0.003644118,14
7D3FE4DD268E05D26B540F84CD3DC40FA6EB80AE,0.262970947,0.004233838,15
7D4389DC3BA69BECAB418D11E5E6B999014A70F7,0.28546063,0.00283922,20
7D51141CADFF88CA15E7DE1F5DE73DD234F2CF5A,0.27432524,0.005574763,5
7D7DBA4E3AFEC29D95690E0E540E084BB67B9645,0.259171158,0.003872132,33
7D832D4D5D9C5A0E0B8AF9478C970043048D5C2F,0.206193533,0.001346886,3
7D9221E99110ED3A1A7E0086D68F920EF1D1DB8C,0.26149764,0.006889829,40
7D96BEE83A079254660CFCE4A58D25D034B2B19A,0.1138552,0.000984526,1
7DBD27A6D352722BD3C44FA18202428A33FDD9D0,0.196418133,0.003440172,18
7DC499EA72BF553D3CBD1B149167EAA04FD37AA0,0.24324706,0.004025211,40
7DEB6D40BEF1C0A09C18EA973FC6D50F6A777F55,0.415605733,0.037619824,3
7DEBE8BE0539DC96A66EB73C7AFEC6CC7A6FB2E1,0.239195671,0.006780104,45
7DEE0F8F19D4C3BF646C8041BC5BE7A9085DFCF4,0.39132055,0.017945219,4
7E0D8A3CD0E0CE0146B1BB8C8CC24FC5F1BBED8D,0.332692467,0.003278847,3
7E1DBB55DE5CF3E6BD44B9526C9020022A5674A1,0.252149847,0.002224464,17
7E317CFA44E7B6013DE4BC5F837C376A77179C72,0.315783433,0.00444173,6
7E337DB577126BC195C6AECDFAF2BB8CCCA5B823,0.369190862,0.00901197,13
7E4218D221C472C3A4E311ADEEFA792E922C1E23,0.3731216,0.0048503,2
7E488965EE8A4DB89C812B550A39C04CBDB9EF17,0.291820526,0.004329132,35
7E5B10C6AD637667C3419195FBF78EA809DBC8A2,0.317973691,0.010413663,22
7E74AEB864E7386E041C5551DD6CE7C0C8B5FE9F,0.301360018,0.012149065,11
7E95FDF5EF72C6543A448A202AFED4B459E97EA2,0.4523975,0.045796167,16
7EC4C310D1FB2A7C0943B810946EA354D64A2165,0.24650494,0.002118486,20
7ED1B331FB76794F8A7E2A6A5A14CB06D32D3417,0.222891275,0.019973773,8
7EEDD54E5457DA009E46C91BBF1F443DCEE01968,0.30159777,0.032336508,54
7EFD46C8D872902D0AE4B1C648FE318737305761,0.0719658,7.82E-05,2
7F0541B21603F5D4A17A75C5326CEBC37E8E9D74,0.135240122,0.001542528,23
7F0B0ACEEF829710E51CC3EE3A2A0E0C0993255B,0.32887672,0.008092205,25
7F26C39059D60E2EEF1BCB9A8E7ADF7500563C07,0.137627,0.000232345,6
7F2CB4D03E71152A76CB2985E5BCEAD428CA103F,0.5289445,0.314345708,8
7F302F0AACC76835768AF068849CA07D1CC38C5E,0.284339503,0.004455204,33
7F35906CE8E33C7FB60E9EA12101AB4CBE13403C,0.213311133,0.002356506,3
7F42AB6F55891982ED92121C631713A8FE584065,0.251216455,0.00393745,22
7F583E8B88DB8FB9085B3B4D4AD9D9FF7D161C25,0.412383319,0.010875826,27
7F5DF2ED7D8842B4A9565CB806928CAD447ED33C,0.311357031,0.005718293,51
7F844518369C1A572F3211F40D16F04D76F12878,0.0869744,0.002524005,1
7F9B6D6FF1036DCBC432FF7EEB8EF92C4DC77F39,0.445700745,0.007256574,22
7FC29CAAF8C66CD87B2BF10F211CB054B5366E00,0.256055177,0.005573427,43
7FC6853385AC10CD4C74BFCED25B6C30F440A3C3,0.475495,0.003648568,2
7FE441E277BE331F249DBF8971E5B3D39418845A,0.288955233,0.007785725,6
7FE5143D6601C5AB5ECD454F48C36D71D0D96971,0.446848625,0.014643159,24
7FE7D3A5B11CCA6D2BC37F83B5674CF28F4B2FAD,0.1848336,0.006837172,14
7FF8F83DD10D3E685B6846D5C32593C1B62A9945,0.2511749,0.147197723,4
7FFF16C3C060B200A2798794EEB2FA650BB67B70,0.29076238,0.003261418,10
80213FCD4B53DB7048FB9FBB20D138041CE5C94E,0.375543018,0.004715401,11
8029928877A15A504D92996C65BFD4F0BDF4E702,0.281895609,0.011184989,23
80299AB5EFFCCB688657C520B8E7B8619EB1AD1C,0.40350265,0.019515617,20
8039659C27E3CB5155CD74FC8CA102BA825FA03B,0.283422467,0.004379516,6
803BBA187F5277709D2BE1D8B647DB4EB28B8F21,0.321755771,0.004945234,14
804C045D11A27C70B089CCCCF5DE46B8279503A6,0.6469518,0.036076965,1
805C0D963BB0D13B931F21E4A5B3CDEB10807C3D,0.2963783,0.004852389,12
806778E173CC7111767B89CA5F34CAF197E6CB3A,0.361653133,0.003749871,3
807E132154811BD91E25AA6862F63824BB7864EE,0.215358343,0.005126708,7
808CB340B1D79B481C0C116DEB77E0C576ECF69B,0.36017326,0.006083413,10
80914004BD527CE984A1576CA63AAA77944D9D2B,0.2249492,0.000237758,1
80A7B26CBDADE9CCEAEC648286CEA43C6AEA1903,0.311237257,0.023746205,14
80AAF8D5956A43C197104CEF2550CD42D165C6FB,0.281104086,0.003305297,14
80DB0EC4F65BC7254D729933D3887EA26A24CA0F,0.0667552,0.000147126,1
80DF58BB8F1540A71E3DA1590019BAB9D9D00F49,0.1330204,0.000384059,1
80F322ED0995F27CD26B5A9DE7B804F92E8ACA94,0.36507325,0.005726845,4
80F5B32F7F2E92DE7A36C884F224E07010D33208,0.4012958,0.007743788,1
80F9D9B869020AFFC616DD7BEBFA9F065EFA55AB,0.1938362,0.000626831,1
810B0E7A93F8ACFB9E3467866C051C0948C64BD0,0.3668328,0.003359227,1
8128235ECB975FDA82ABBB16BCE438B49F819325,1.086901,1.319086493,1
81285D10F22580E9576197B4BA39264073CDDF16,0.365832314,0.004430292,7
815AE924755F1E63986E434A92A88EA1F75A60A3,0.1227805,0.000639848,2
816B9F9C383D0EA7DF939040D4D9FF563510F7FA,0.23289712,0.006259591,5
816DC631D1A18D964D4AF0AD615D3747A163BBE0,0.3260651,0.019894909,2
817F5E3E4F8E35D983610AD803ABDBD0D4DB32B9,0.319787553,0.015192358,30
81895E68214D077AEE3E033007DB06D6EF8B2B3E,0.416636446,0.007684174,13
8191C21549A51157A4B5173C762133F7CFD8E439,0.4575494,0.050525775,3
819C0D6A7391D08C6FE4F1A5718F2FA7D778DC23,0.30895988,0.0206157,10
81A59766272894D27FE8375C4F83A6BA453671EF,0.153542267,0.00836785,6
81B8222C107CC0AAB575B83BF98D2492DB1F609D,0.35156565,0.002487519,4
81BCD545CD826E378D96BB5F4545D484D6BA74E1,0.1818264,0.000502676,2
81D4A9FB174118AA4809B4EE209982FFF215E8A9,0.2193736,0.009669724,2
81D61DF58DC5EB83B6178CE9474B5CD694A44A48,0.241360171,0.002007404,7
81E31E75408D0804BF217AF2BC74307C2239AB3B,0.288199667,0.008918084,9
81E51505B73BA55C9DB981BD23130F8BC09C5DFE,0.315483902,0.004272154,57
81E8A4F52F14178E840349FAF92C97AC998DB326,0.334933289,0.023519024,9
81EBAD67553A9039B75B96625F305BCA53910159,0.301748114,0.008512818,21
81EDFBC8F6F5C7CF0ADD5F8E08BC8FABA04089C6,0.3118253,0.004703154,2
81EE49957DB8E630403AEBE68645CDEDFE5FD425,0.490704857,0.143872708,7
81F4867EC51E06053346C0226FB82AC8D14BE4D2,0.271822567,0.035430823,6
81FA8CD8D863067C09C47E48EBC01B51CC69C4B4,0.2569777,0.002238476,4
820C5B32755B70C32BACE0A4ABAB82E3B8099AF0,0.3445709,0.005020673,4
821921A4F18B2E152153C8138E6989FA48745180,0.3114898,1.94E-05,1
8223DAE66759C0AD5BCC2857C02A2D8705BF7E77,0.388849467,0.005917358,6
8238952147AAD596A49540DD146215D5F5627913,0.317547975,0.004999481,24
823D33ED9D54AD1505DD5634695A1DCD8E98ABC5,0.312090507,0.006755559,15
82431709D1C0284A93FF09B090FE00E627A2F8BB,0.443338067,0.002677055,3
8245B302374EF3554EC7D9AED59D883638DBD628,0.272241,0.00225028,2
824899A509A02BAFA438A205BD034BC31686F024,0.311741829,0.004378865,7
825365C44650897970F158574AF29D42A33DE541,0.281426545,0.005743993,11
8257411C95B2B8367F13FE5ED4BEE4F574940556,0.3551301,0.025270705,6
825A21F2436B203A6A91A0D107A75DAD19FE4DF7,0.5081864,0.006982689,1
826C68B4CD2B8F55ED3ABE253FE29FBBAD28EDF6,0.342831663,0.005964457,19
826C85481CCB8496EC3E67A4A477C24808D74011,0.44944132,0.005738163,5
827988742048E7FAA1AE88F3089EE8DCC1139D91,0.323553855,0.074544353,11
82848D7B141301AB8A4BF1103829F5021432AAC0,0.297382867,0.0022365,6
8284C8A45D22F2981C4B6287C7FB4367116E7CCE,0.294323654,0.053235693,56
8287DADC415B3E667C617EEFB6E7D654C7AC0C47,0.300404048,0.013191796,25
828DF913997A261E05F894F11CD39573356B368E,0.316738988,0.011207201,34
828EFC54AF1D0675E6F12F372E46CCE652674359,0.223413367,0.003828689,6
829EC1AF85B89A4CD9E10C7271FEFF19A64C4A77,0.297437976,0.011048331,17
82ACC2C54FA8E53FB1A9C990CD0CD00077329DFD,0.291578166,0.004827079,29
82BE2D920754875D2901106D6FA211E0102011CA,0.183303,6.81E-06,1
82BE8FE716BC5D5147750274FAC88DAF352D03E3,0.386252867,0.011449098,9
82C00CB813BC3ED390943C523D54498FA8F7B273,0.0768218,3.75E-06,1
82CD1F493545A0FA89EC05593B64B6B628DEADB7,0.262384042,0.002521276,19
82CE42D04B5BA616E611E4758861C864B2ACFCA8,0.29751928,0.027784232,5
82D65C0B6DD47F96D00F9C5442A0E5E163907582,0.320138667,0.006001791,3
82E2708957A41EDA0819EE1C5FFC3E2DC38B9FE9,0.262090832,0.007052803,37
82F4E6B10A8C4F129E1DB55094EED6BA86A06E5E,0.0638474,0.000257443,1
82F510D52ED008D9E82BB799BBDF98CCDCEA2F00,0.288733262,0.005862639,26
831AA2AD749BB28CEC9F75A744F36D0621E4751D,0.17618095,0.002365053,8
831DD5C974E0152DFDF731A694DEDBF4D0D5F5E5,0.4444318,0.544329415,6
831FFFB9362A2D14F651517CB1AD51393861426E,0.2688484,0.003115709,4
8329D57AC4093C713BDEC8F2EE054AB07C2A6545,0.312065417,0.004974766,12
833024B3C4893AF10663483F28C51E6CA6BD6508,0.38284552,0.010449918,10
83394E5B57988EFAD5102F1AF0E19E6FFCF8842A,0.25612012,0.04100794,15
834AA451B16CB00278EE6B2FF27584D6234A3207,0.277210145,0.004039925,11
834CED8A6DB537903B8BC933FE5BC8F74FED6C04,0.245657164,0.004057625,22
83721D5AE526BBF18C19C969B166EB5A559E36A2,0.214137756,0.002193063,9
8377F64D31B1B551AA3D8F7D4482192CA3292FED,0.282553578,0.003998402,9
83793BE6A26F50A94636D04461920C57A8351C07,0.29112875,0.000263604,1
83921726486B9A4F6327FEBE521303B26A3CE4EB,0.299737184,0.007716517,25
8392CF7DD3E8B17685DDE98B0BC4E7391F727246,0.285719078,0.004389986,23
83A83106CF70808C479B73D9141B03B7042F4605,0.198400783,0.003976755,12
83AF86A91559D6BD097661D4A459BBDA5248A2F2,0.368022486,0.012471823,7
83B33A296504D303FB481C3932949188F4AC21D0,0.114203933,7.39E-05,3
83BCEDAA94AD1562C9D0FC19525D6BAEE90654AF,0.339038133,0.037919478,15
83C8D4A066522D230D640FE3592A810C59669B25,0.273187552,0.005575448,25
83D5580336FEBCC55B0004E48962CDD8AB2372D1,0.1242754,7.64E-05,1
83F02FD5FEA0B87A6FB18EEC52E3006766E1E92E,0.259536476,0.00574357,21
841569A94C17B2845D1D6905CAD2A526512FF2E7,0.329310075,0.003129465,16
841A6A7A53432F8A6B36D6A3083FE0E29899469C,0.167451133,0.013525064,3
842B1F6C4B9E41FC9059DF675C5DF5BDA9F0FC73,0.228136,0.000162822,1
843F78CE457D812304F5F00A0A1FB7FC7370C9F2,0.22820365,0.005307467,8
844800E7839D9DB1365634CCC15DEF2011EDAEAF,0.275130467,0.004337975,18
844AE9CAD04325E955E2BE1521563B79FE7094B7,0.30925888,0.004395207,10
8453A2131200B0973A5FE8F60DA3859C0F486B30,0.364107244,0.007269515,9
846262729803E266D080A1FFA27BDC0E171E096A,0.394688825,0.003224547,8
846B3EAAF0C07FF72FC79AEBB11FA3ADC58F240F,0.4736416,0.008463827,2
8470417B72B5ABAD01BD8D2ADFFB047BEAF1F12A,0.344244067,0.019595984,3
8470EAB36524CA781989E15F04CA6B8F52326554,0.30249326,0.006483303,10
